student_id,graduation_year,branch,cgpa,class_10_percent,class_12_percent,internships,research_papers,major_project_domain,skills,outcome,company_name,company_type,sector,package_lpa,active_backlogs,eligible,registered,shortlisted,appeared,cleared,interviewed,offer_received,offer_accepted,joined_company,eligible_for_placements,registered_for_placements,appeared_for_test,cleared_test,internship_converted_to_ppo,is_repeat_recruiter,recruiter_visit_year,placement_status,company_tier
S22_07158,2022,BT,6.3,72.54,71.7,4,0,Biotech Research,"R, Tableau, Excel, Data Analysis, Bioinformatics",Placed,Meesho,startup,Tech,12.33,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_3
S22_07159,2022,IT,5.66,76.2,64.7,1,0,Cybersecurity,"Docker, Node.js, React, Java, HTML/CSS",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S22_07160,2022,CSE,7.25,81.24,71.7,0,0,Web Development,"React, SQL, C++, Docker, Node.js",Placed,Paytm,startup,Tech,26.3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_3
S22_07161,2022,EE,7.15,84.45,71.46,1,0,Hardware & VLSI,"IoT, MATLAB, C++, AutoCAD, Excel",Placed,L&T,core,Core Engineering,10.33,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07162,2022,ME,6.49,67.99,62.78,0,0,Robotics,"Project Management, AutoCAD",Placed,Reliance,core,Core Engineering,12.04,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07163,2022,IT,7.23,84.06,73.27,1,0,Machine Learning,"HTML/CSS, Python, SQL",Placed,Wipro,service,Tech,4.79,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07164,2022,CSE,9.22,91.32,89.64,1,3,Cloud Computing,"Java, AWS, TensorFlow, SQL",Placed,BCG,consulting,Consulting,19.24,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_1
S22_07165,2022,ME,7.37,68.61,63.12,3,0,AutoCAD Design,"Solidworks, Project Management, Excel",Placed,Reliance,core,Core Engineering,10.04,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07166,2022,CE,7.42,84.68,72.31,0,0,Project Management,"Revit, Civil 3D",Placed,Honeywell,core,Core Engineering,8.69,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07167,2022,EE,9.78,95.12,93.9,2,0,Signal Processing,"Excel, IoT, Python, Power Systems",Placed,Bosch,core,Core Engineering,11.66,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07168,2022,BT,6.04,78.12,61.71,0,0,Data Analysis,"R, Data Analysis",Unplaced,,,,0.0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,,unplaced,
S22_07169,2022,ECE,6.01,72.38,65.21,0,0,Power Systems,"Python, SQL, IoT, C++",Placed,Meesho,startup,Tech,13.43,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07170,2022,ECE,6.38,86.12,74.71,0,0,Signal Processing,"C++, VHDL",Unplaced,,,,0.0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,,unplaced,
S22_07171,2022,IT,9.66,84.97,85.54,3,1,Machine Learning,"Node.js, AWS, Java, React",Placed,Microsoft,product,Tech,35.41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022,placed,tier_1
S22_07172,2022,ME,8.12,69.1,65.57,1,1,Structural Engineering,"Project Management, Ansys, Excel",Higher Studies,,,,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,higher_studies,
S22_07173,2022,CSE,6.37,80.43,73.08,2,0,Cloud Computing,"AWS, SQL, Java",Unplaced,,,,0.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,unplaced,
S22_07174,2022,ME,7.57,80.82,66.63,2,0,Structural Engineering,"Project Management, Excel, Python, AutoCAD, MATLAB",Placed,Reliance,core,Core Engineering,10.03,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07175,2022,ME,8.69,86.55,77.24,1,1,Project Management,"Python, Excel, Ansys, Solidworks",Unplaced,,,,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,entrepreneurship,
S22_07176,2022,CSE,8.69,79.72,84.26,0,0,Cloud Computing,"Node.js, Python, TensorFlow",Placed,Microsoft,product,Tech,51.34,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_1
S22_07177,2022,CSE,6.36,68.46,55.34,1,0,Mobile Apps,"Node.js, AWS, Python, C++, TensorFlow",Placed,Ola,startup,Tech,12.36,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2022,placed,tier_3
S22_07178,2022,ME,6.88,81.15,69.95,2,0,Solidworks Modeling,"Project Management, MATLAB, AutoCAD, Excel",Higher Studies,,,,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,higher_studies,
S22_07179,2022,ME,8.02,87.68,75.83,2,0,Robotics,"MATLAB, Excel",Placed,Razorpay,startup,Tech,11.51,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022,placed,tier_2
S22_07180,2022,EE,6.3,76.58,65.83,0,0,Embedded Systems,"MATLAB, Power Systems, IoT, C++",Placed,Tech Mahindra,service,Tech,4.87,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07181,2022,BT,7.41,85.28,76.22,2,0,Clinical Analytics,"Python, Excel",Placed,PhonePe,startup,Tech,19.45,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2022,placed,tier_2
S22_07182,2022,IT,6.35,72.11,66.24,0,0,Web Development,"Java, JavaScript, SQL, Node.js",Unplaced,,,,0.0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,,unplaced,
S22_07183,2022,IT,7.77,76.58,72.58,1,0,Machine Learning,"HTML/CSS, AWS, Docker, JavaScript, Java",Placed,Samsung,product,Tech,19.25,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_2
S22_07184,2022,ME,7.72,80.67,73.27,4,0,Robotics,"Solidworks, Excel",Placed,ABB,core,Core Engineering,13.27,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,2022,placed,tier_2
S22_07185,2022,EE,6.47,83.6,70.34,0,0,Embedded Systems,"Excel, Power Systems, C++, IoT",Placed,GE,core,Core Engineering,7.89,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_2
S22_07186,2022,EE,6.94,80.11,70.13,1,0,Power Systems,"IoT, C++, Excel, Power Systems",Placed,Infosys,service,Tech,6.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07187,2022,EE,6.24,83.24,64.02,1,0,Signal Processing,"MATLAB, AutoCAD",Unplaced,,,,0.0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,,unplaced,
S22_07188,2022,ME,7.76,76.0,72.22,1,0,AutoCAD Design,"Excel, Solidworks, AutoCAD, Project Management",Placed,L&T,core,Core Engineering,10.82,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07189,2022,ECE,6.91,76.46,59.93,1,0,Hardware & VLSI,"Embedded Systems, C++",Placed,Wipro,service,Tech,6.93,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07190,2022,EE,6.9,85.39,77.43,0,0,Robotics,"Python, C++",Placed,GE,core,Core Engineering,10.32,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07191,2022,CSE,8.68,89.5,80.42,3,2,Cybersecurity,"Node.js, Java",Placed,Accenture,consulting,Consulting,9.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2022,placed,tier_3
S22_07192,2022,EE,8.03,75.79,74.06,0,0,Robotics,"IoT, Power Systems, C++, Python",Unplaced,,,,0.0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,,unplaced,
S22_07193,2022,ECE,5.76,74.24,63.83,1,0,Signal Processing,"MATLAB, C++, SQL",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S22_07194,2022,ECE,8.02,81.72,67.19,3,0,Embedded Systems,"Python, SQL",Placed,Meesho,startup,Tech,8.76,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_3
S22_07195,2022,CE,6.76,71.58,67.9,0,0,AutoCAD Design,"Project Management, AutoCAD",Placed,Reliance,core,Core Engineering,7.89,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07196,2022,ECE,5.43,73.58,59.6,0,0,Power Systems,"VHDL, Python, C++, IoT",Unplaced,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S22_07197,2022,CE,7.86,85.0,75.42,1,0,Robotics,"Excel, STAAD Pro",Placed,GE,core,Core Engineering,9.3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_2
S22_07198,2022,CE,6.23,72.9,60.01,1,0,Project Management,"STAAD Pro, Civil 3D, Excel, AutoCAD",Unplaced,,,,0.0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,,unplaced,
S22_07199,2022,CSE,6.63,68.88,63.8,1,0,Machine Learning,"Node.js, TensorFlow, AWS, Java, Docker",Placed,Wipro,service,Tech,4.85,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07200,2022,IT,6.9,77.26,62.4,0,0,Blockchain,"Docker, Java, JavaScript, Node.js",Placed,Wipro,service,Tech,3.98,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2022,placed,tier_3
S22_07201,2022,BT,10.0,97.7,90.14,4,0,Bioinformatics,"Python, Data Analysis, R, Tableau",Placed,Tech Mahindra,service,Tech,5.63,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_3
S22_07202,2022,BT,6.95,77.42,78.41,2,0,Data Analysis,"Data Analysis, Tableau, R, Bioinformatics, Excel",Placed,Wipro,service,Tech,5.02,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022,placed,tier_3
S22_07203,2022,IT,8.26,92.6,77.17,1,0,Mobile Apps,"Docker, JavaScript, Node.js, AWS, HTML/CSS",Placed,Samsung,product,Tech,17.82,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07204,2022,CSE,5.6,75.67,60.95,1,0,Cybersecurity,"TensorFlow, C++, SQL",Unplaced,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S22_07205,2022,ECE,5.44,63.5,56.2,0,0,Embedded Systems,"MATLAB, Python, SQL, Embedded Systems",Unplaced,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S22_07206,2022,CSE,7.71,80.02,70.65,0,0,Data Science,"SQL, Java",Placed,Swiggy,startup,Tech,21.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07207,2022,ME,5.98,72.96,57.72,0,0,AutoCAD Design,"MATLAB, Project Management, Ansys, Excel",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S22_07208,2022,IT,7.17,91.11,77.8,1,0,Cybersecurity,"JavaScript, HTML/CSS, AWS, SQL, Node.js",Placed,Meesho,startup,Tech,11.03,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07209,2022,CE,6.26,65.07,61.17,0,0,Project Management,"Revit, STAAD Pro",Placed,ABB,core,Core Engineering,12.82,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_2
S22_07210,2022,ECE,6.96,85.46,76.81,0,0,Hardware & VLSI,"Embedded Systems, IoT, C++, SQL, MATLAB",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S22_07211,2022,ECE,8.14,88.13,79.47,3,0,Robotics,"Python, C++, MATLAB, IoT, SQL",Higher Studies,,,,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,higher_studies,
S22_07212,2022,IT,7.06,74.17,65.13,0,0,Cybersecurity,"Node.js, JavaScript, Java",Placed,Oracle,product,Tech,18.67,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,2022,placed,tier_2
S22_07213,2022,CSE,6.42,69.09,64.26,1,0,Cybersecurity,"AWS, TensorFlow, Java",Placed,Tech Mahindra,service,Tech,6.25,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07214,2022,ME,8.11,84.75,79.0,3,0,Robotics,"MATLAB, AutoCAD, Project Management, Ansys, Solidworks",Placed,Reliance,core,Core Engineering,13.42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07215,2022,IT,6.82,78.47,66.93,0,0,Cloud Computing,"HTML/CSS, SQL, AWS, React, Docker",Placed,Paytm,startup,Tech,10.68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07216,2022,CSE,7.37,84.05,85.78,2,0,Cybersecurity,"AWS, React, SQL, TensorFlow",Placed,Samsung,product,Tech,18.62,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07217,2022,IT,4.68,64.21,53.18,0,0,Cybersecurity,"Python, AWS",Unplaced,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,entrepreneurship,
S22_07218,2022,ME,6.56,66.64,59.67,1,0,Project Management,"Project Management, Solidworks",Placed,Siemens,core,Core Engineering,7.89,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07219,2022,EE,6.95,81.8,76.87,0,0,IoT,"MATLAB, Excel, C++, Power Systems, AutoCAD",Placed,Honeywell,core,Core Engineering,12.34,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_2
S22_07220,2022,CSE,7.6,88.71,80.06,0,0,Mobile Apps,"Node.js, React",Placed,Swiggy,startup,Tech,10.55,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07221,2022,CSE,7.81,84.36,77.46,0,1,Blockchain,"Java, Node.js, React",Placed,Google,product,Tech,34.76,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_1
S22_07222,2022,ECE,7.85,80.75,70.62,0,0,IoT,"IoT, Python, SQL",Placed,Oracle,product,Tech,22.75,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07223,2022,ECE,6.58,85.01,71.9,1,0,Hardware & VLSI,"C++, Embedded Systems",Higher Studies,,,,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,higher_studies,
S22_07224,2022,CSE,5.58,75.96,62.27,0,0,Web Development,"AWS, SQL, React, TensorFlow, Python",Placed,Meesho,startup,Tech,14.81,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07225,2022,CE,7.61,76.2,75.93,0,0,Robotics,"Revit, Civil 3D, STAAD Pro, Excel",Placed,Capgemini,service,Tech,4.14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07226,2022,ME,5.94,63.29,54.77,1,0,Project Management,"Ansys, MATLAB",Unplaced,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S22_07227,2022,IT,6.41,73.38,61.39,1,0,Blockchain,"SQL, HTML/CSS, Java",Unplaced,,,,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,unplaced,
S22_07228,2022,CSE,6.93,82.32,75.13,1,0,Web Development,"C++, Python",Placed,Paytm,startup,Tech,10.18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07229,2022,BT,8.49,95.13,83.24,3,0,Biotech Research,"SQL, Tableau, Bioinformatics, Data Analysis, Python",Unplaced,,,,0.0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,,unplaced,
S22_07230,2022,CSE,6.72,75.0,70.26,1,0,Data Science,"React, TensorFlow, Java",Placed,Paytm,startup,Tech,18.09,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07231,2022,CE,6.83,81.94,73.55,0,0,Structural Engineering,"Project Management, AutoCAD",Placed,Paytm,startup,Tech,12.05,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_3
S22_07232,2022,ECE,6.22,68.34,59.5,0,0,IoT,"Embedded Systems, MATLAB, SQL, C++, IoT",Unplaced,,,,0.0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,,unplaced,
S22_07233,2022,CE,6.99,83.11,71.83,2,0,AutoCAD Design,"AutoCAD, Civil 3D, Revit, Excel",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S22_07234,2022,EE,7.04,75.12,60.46,1,0,Robotics,"Power Systems, AutoCAD, Excel, C++, IoT",Placed,Honeywell,core,Core Engineering,9.57,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07235,2022,BT,7.62,95.41,76.31,0,0,Biotech Research,"SQL, Data Analysis, R",Placed,Meesho,startup,Tech,22.59,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07236,2022,IT,6.29,75.7,55.76,2,0,Cloud Computing,"Node.js, HTML/CSS, React, Docker",Unplaced,,,,0.0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,,unplaced,
S22_07237,2022,BT,8.05,85.19,71.99,0,0,Clinical Analytics,"R, Python, Excel",Placed,Zomato,startup,Tech,15.28,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07238,2022,ECE,6.76,76.57,64.12,0,0,IoT,"VHDL, MATLAB, SQL, Embedded Systems, Python",Placed,Meesho,startup,Tech,7.99,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07239,2022,ECE,7.43,78.27,76.08,0,0,Power Systems,"IoT, VHDL",Unplaced,,,,0.0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,,unplaced,
S22_07240,2022,ME,6.82,73.99,73.58,1,0,Solidworks Modeling,"Excel, MATLAB, Ansys, Python, Solidworks",Placed,Capgemini,service,Tech,5.28,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07241,2022,ME,8.32,84.22,79.71,2,0,Structural Engineering,"AutoCAD, Solidworks, MATLAB",Placed,Cognizant,service,Tech,4.21,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_3
S22_07242,2022,EE,4.0,58.19,50.0,1,0,Signal Processing,"Power Systems, AutoCAD",Placed,TCS,service,Tech,4.17,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2022,placed,tier_3
S22_07243,2022,BT,9.09,82.74,82.81,1,1,Biotech Research,"Data Analysis, SQL, Tableau, Bioinformatics",Higher Studies,,,,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,higher_studies,
S22_07244,2022,IT,6.58,76.69,67.98,1,0,Web Development,"JavaScript, AWS, SQL",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S22_07245,2022,ME,7.09,70.86,77.18,2,0,Solidworks Modeling,"AutoCAD, Project Management, Solidworks, Python",Placed,Honeywell,core,Core Engineering,12.01,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_2
S22_07246,2022,IT,8.35,90.16,80.09,1,0,Cloud Computing,"JavaScript, Java, Node.js, Python",Placed,PhonePe,startup,Tech,20.26,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07247,2022,ECE,5.59,78.38,59.31,1,0,IoT,"MATLAB, VHDL, Embedded Systems",Unplaced,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S22_07248,2022,ME,5.96,76.24,57.64,1,0,Structural Engineering,"Solidworks, Project Management",Unplaced,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S22_07249,2022,IT,8.22,84.2,80.49,1,0,Web Development,"Python, SQL, Java, JavaScript",Placed,Cisco,product,Tech,17.57,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07250,2022,BT,7.96,84.33,80.61,2,0,Biotech Research,"Tableau, Excel, Python, R, Bioinformatics",Placed,Wipro,service,Tech,5.42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_3
S22_07251,2022,IT,8.4,86.35,78.69,1,0,Web Development,"SQL, JavaScript, AWS, Python, Java",Placed,PhonePe,startup,Tech,11.08,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07252,2022,EE,6.39,78.3,63.36,1,0,Embedded Systems,"C++, AutoCAD, Python, MATLAB, Power Systems",Unplaced,,,,0.0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,,unplaced,
S22_07253,2022,IT,7.6,90.2,78.54,5,0,Cybersecurity,"Docker, HTML/CSS, Java",Placed,VMware,product,Tech,21.92,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07254,2022,CSE,8.44,75.15,71.53,2,0,Web Development,"C++, React, SQL, Python",Placed,Google,product,Tech,30.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_1
S22_07255,2022,CE,8.75,87.28,80.29,1,1,AutoCAD Design,"AutoCAD, Civil 3D",Higher Studies,,,,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,higher_studies,
S22_07256,2022,BT,8.25,75.99,69.87,1,0,Bioinformatics,"Excel, Bioinformatics, Tableau",Placed,KPMG,consulting,Consulting,11.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07257,2022,ME,8.79,89.21,86.23,1,0,AutoCAD Design,"Solidworks, AutoCAD, MATLAB, Project Management",Placed,Bosch,core,Core Engineering,7.89,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_2
S22_07258,2022,CE,7.14,72.41,64.39,2,0,Project Management,"Revit, STAAD Pro, AutoCAD, Civil 3D",Placed,Siemens,core,Core Engineering,7.89,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_2
S22_07259,2022,IT,6.68,84.7,70.44,0,0,Web Development,"SQL, AWS",Placed,Cognizant,service,Tech,3.94,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07260,2022,IT,6.36,87.83,66.37,0,0,Cybersecurity,"React, JavaScript, Python",Placed,Accenture,consulting,Consulting,11.59,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07261,2022,CE,6.8,76.64,68.03,1,0,Project Management,"Excel, STAAD Pro, AutoCAD, Revit, Civil 3D",Placed,Bosch,core,Core Engineering,14.44,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07262,2022,CSE,6.88,91.52,77.18,1,0,Blockchain,"TensorFlow, SQL",Placed,Accenture,consulting,Consulting,14.43,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_3
S22_07263,2022,EE,7.48,84.07,78.67,1,0,Embedded Systems,"Python, Power Systems, IoT",Unplaced,,,,0.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,unplaced,
S22_07264,2022,CSE,6.93,66.47,65.52,0,0,Web Development,"React, SQL",Placed,Meesho,startup,Tech,10.73,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_3
S22_07265,2022,EE,6.42,70.77,55.41,0,0,Robotics,"AutoCAD, C++, Excel, Power Systems",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S22_07266,2022,BT,6.24,69.37,64.39,1,0,Bioinformatics,"Bioinformatics, Data Analysis",Placed,Infosys,service,Tech,5.75,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_3
S22_07267,2022,IT,7.03,76.11,68.4,1,0,Web Development,"JavaScript, React",Placed,Cisco,product,Tech,20.45,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_2
S22_07268,2022,ECE,6.39,80.67,73.55,2,0,Embedded Systems,"SQL, Python",Higher Studies,,,,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,higher_studies,
S22_07269,2022,BT,5.28,78.59,72.37,1,0,Clinical Analytics,"SQL, R, Tableau",Unplaced,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S22_07270,2022,BT,7.43,86.36,69.01,2,0,Bioinformatics,"Data Analysis, SQL, R",Placed,KPMG,consulting,Consulting,10.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07271,2022,ECE,5.9,73.99,62.14,0,0,Hardware & VLSI,"SQL, MATLAB, VHDL, C++, IoT",Unplaced,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S22_07272,2022,ECE,6.7,73.14,59.64,2,0,Signal Processing,"C++, Python, SQL, MATLAB, Embedded Systems",Unplaced,,,,0.0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,,unplaced,
S22_07273,2022,ME,7.57,88.92,80.5,2,0,Robotics,"AutoCAD, Python, Solidworks, MATLAB, Project Management",Unplaced,,,,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,entrepreneurship,
S22_07274,2022,ME,7.69,82.03,78.62,1,0,Solidworks Modeling,"Project Management, Ansys, Excel",Placed,Siemens,core,Core Engineering,8.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_2
S22_07275,2022,CSE,6.08,75.29,68.74,1,0,Cloud Computing,"Node.js, C++, Docker",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S22_07276,2022,IT,7.14,81.87,71.66,0,0,Cybersecurity,"JavaScript, React, SQL, Node.js",Placed,Cisco,product,Tech,17.09,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2022,placed,tier_2
S22_07277,2022,EE,8.36,89.17,81.57,1,0,Signal Processing,"Excel, Python, AutoCAD, MATLAB, C++",Placed,Honeywell,core,Core Engineering,13.82,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2022,placed,tier_2
S22_07278,2022,ME,8.45,84.06,78.95,2,0,Robotics,"Excel, AutoCAD",Unplaced,,,,0.0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,,unplaced,
S22_07279,2022,BT,8.11,86.46,76.84,2,0,Biotech Research,"Python, Bioinformatics, SQL, R",Placed,Deloitte,consulting,Consulting,12.55,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,2022,placed,tier_2
